car_brand,car_name,year,km_driven,fuel,transmission,price,city
Mercedes-Benz,Mercedes-Benz GLE300d BSVI,2022,"27,976kms",Diesel,Automatic,₹67.75 Lakh,bangalore
Renault,Renault KWIDRXL,2021,"29,042kms",Petrol,Manual,₹3.70 Lakh,bangalore
Maruti,Maruti IgnisSigma BSVI,2022,"46,564kms",Petrol,Manual,₹4.52 Lakh,bangalore
Hyundai,Hyundai Verna1.6 VTVT AT SX,2016,"95,846kms",Petrol,Automatic,₹5.93 Lakh,bangalore
Kia,Kia SeltosGTX Plus Diesel AT,2023,"24,860kms",Diesel,Automatic,₹19.49 Lakh,bangalore
Kia,Kia SonetGravity,2024,"30,000kms",Petrol,Manual,₹10.50 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Maruti,Maruti Grand VitaraAlpha AT BSVI,2022,"52,705kms",Petrol,Automatic,₹13.40 Lakh,bangalore
Skoda,Skoda SuperbLaurin & klement BSVI,2021,"54,626kms",Petrol,Automatic,₹29.75 Lakh,bangalore
Jeep,Jeep MeridianLimited Opt AT BSVI,2022,"54,158kms",Diesel,Automatic,₹25.95 Lakh,bangalore
Toyota,Toyota VellfireExecutive Lounge BSVI,2020,"33,000kms",Petrol,Automatic,₹85 Lakh,bangalore
Kia,Kia SonetGTX Plus Turbo DCT DT,2020,"47,961kms",Petrol,Automatic,₹10.49 Lakh,bangalore
Lexus,Lexus ES300h Luxury,2024,"4,500kms",Petrol,Automatic,₹59.75 Lakh,bangalore
Kia,Kia SeltosHTX IVT G,2022,"14,427kms",Petrol,Automatic,₹13.45 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 Highline AT,2023,"17,119kms",Petrol,Automatic,₹13.85 Lakh,bangalore
MG,MG Hector PlusSharp CVT,2022,"25,279kms",Petrol,Automatic,₹16.59 Lakh,bangalore
Mahindra,Mahindra XUV700AX7 AT BSVI,2022,"22,000kms",Petrol,Automatic,₹22 Lakh,bangalore
Volvo,Volvo S60D4 KINETIC,2017,"90,389kms",Diesel,Automatic,₹15.95 Lakh,bangalore
Maruti,Maruti Grand VitaraAlpha BSVI,2023,"45,000kms",Petrol,Manual,₹15.50 Lakh,bangalore
Kia,Kia SeltosHTX Plus Diesel,2021,"27,000kms",Diesel,Manual,₹15.50 Lakh,bangalore
Lexus,Lexus ES300h Luxury,2024,"4,500kms",Petrol,Automatic,₹59.75 Lakh,bangalore
Kia,Kia SeltosGTX Plus Diesel AT,2023,"45,000kms",Diesel,Automatic,₹16.99 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"53,908kms",Petrol,Automatic,₹13.03 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"43,451kms",Petrol,Automatic,₹12.54 Lakh,bangalore
Mahindra,Mahindra XUV700AX7 AT BSVI,2022,"22,000kms",Petrol,Automatic,₹22 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 TSI Topline AT BSVI,2022,"38,827kms",Petrol,Automatic,₹13.75 Lakh,bangalore
Volvo,Volvo XC40T4 R-Design,2020,"61,000kms",Petrol,Automatic,₹26 Lakh,bangalore
Volvo,Volvo S90D4 Inscription BSIV,2017,"77,000kms",Diesel,Automatic,₹25.50 Lakh,bangalore
Toyota,Toyota VellfireVIP Executive Lounge,2023,"9,200kms",Petrol,Automatic,₹1.09 Crore,bangalore
MG,MG HectorSharp Diesel MT,2023,"23,000kms",Diesel,Manual,₹20.95 Lakh,bangalore
Ford,Ford Endeavour3.2 Titanium AT 4X4,2016,"95,000kms",Diesel,Automatic,₹22.95 Lakh,bangalore
Mini Cooper,Mini Cooper Countryman  -2021Cooper S,2018,"30,000kms",Petrol,Automatic,₹29.75 Lakh,bangalore
Jeep,Jeep Compass2.0 Model S Opt 4x4 AT,2021,"61,000kms",Diesel,Automatic,₹19.25 Lakh,bangalore
Hyundai,Hyundai TucsonGLS AT,2021,"27,000kms",Petrol,Automatic,₹21.45 Lakh,bangalore
Audi,Audi Q530 TDI quattro Premium,2017,"1,29,000kms",Diesel,Automatic,₹21 Lakh,bangalore
Audi,Audi Q335 TDI Quattro Technology,2018,"62,000kms",Diesel,Automatic,₹26.50 Lakh,bangalore
Jeep,Jeep Compass2.0 Limited 4X4,2018,"80,000kms",Diesel,Manual,₹10.30 Lakh,bangalore
,Mini 3 DOORCooper D,2016,"36,000kms",Diesel,Automatic,₹22.96 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Blue Efficiency,2013,"1,49,000kms",Diesel,Automatic,₹21.50 Lakh,bangalore
Ford,Ford EndeavourTitanium Plus 4X4 AT,2020,"69,000kms",Diesel,Automatic,₹32.95 Lakh,bangalore
Volvo,Volvo S60T4 Inscription,2021,"70,500kms",Petrol,Automatic,₹34.75 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLA220d 4M BSVI,2022,"45,000kms",Diesel,Automatic,₹42.50 Lakh,bangalore
Toyota,Toyota VellfireExecutive Lounge BSVI,2021,"31,000kms",Petrol,Automatic,₹99 Lakh,bangalore
Ford,Ford EndeavourTitanium Plus 4X4 AT,2020,"69,000kms",Diesel,Automatic,₹32.95 Lakh,bangalore
Jeep,Jeep Compass2.0 Model S Opt 4x4 AT,2023,"40,000kms",Diesel,Automatic,₹23.75 Lakh,bangalore
Toyota,Toyota VellfireVIP Executive Lounge,2023,"9,200kms",Petrol,Automatic,₹1.09 Crore,bangalore
Toyota,Toyota VellfireVIP Executive Lounge,2023,"9,200kms",Petrol,Automatic,₹1.09 Crore,bangalore
Kia,Kia CarnivalLimousine Plus,2022,"40,000kms",Diesel,Automatic,₹35.50 Lakh,bangalore
BMW,BMW X4M Sport X xDrive30d,2021,"34,000kms",Diesel,Automatic,₹53.21 Lakh,bangalore
Toyota,Toyota VellfireVIP Executive Lounge,2024,"27,000kms",Petrol,Automatic,₹1.39 Crore,bangalore
Nissan,Nissan MagniteTurbo CVT XV Premium,2024,"9,052kms",Petrol,Automatic,₹10.15 Lakh,bangalore
Kia,Kia SeltosGTX Plus,2020,"1,21,649kms",Petrol,Manual,₹11.82 Lakh,bangalore
Mahindra,Mahindra XUV500W9 AT 1.99,2017,"89,000kms",Diesel,Automatic,₹11.25 Lakh,bangalore
Skoda,Skoda Slavia1.0 TSI Style AT,2023,"20,903kms",Petrol,Automatic,₹14.99 Lakh,bangalore
Citroen,Citroen C5 AircrossShine,2021,"43,992kms",Diesel,Automatic,₹16.65 Lakh,bangalore
Kia,Kia SeltosGTX Plus Diesel AT,2023,"45,000kms",Diesel,Automatic,₹17.25 Lakh,bangalore
Jeep,Jeep Compass2.0 Limited 4X4,2018,"80,000kms",Diesel,Manual,₹10.30 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"1,06,110kms",Petrol,Automatic,₹10.47 Lakh,bangalore
Maruti,Maruti FRONXAlpha Turbo AT,2024,"22,792kms",Petrol,Automatic,₹11.57 Lakh,bangalore
Kia,Kia SeltosGTX,2020,"50,756kms",Petrol,Manual,₹11.17 Lakh,bangalore
BYD,BYD Sealion 7Premium,2025,"26,000kms",Electric,Automatic,₹44.90 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"1,06,110kms",Petrol,Automatic,₹10.47 Lakh,bangalore
Maruti,Maruti FRONXAlpha Turbo AT,2024,"22,792kms",Petrol,Automatic,₹11.57 Lakh,bangalore
MG,MG HectorShine CVT,2021,"33,191kms",Petrol,Automatic,₹12.90 Lakh,bangalore
Volvo,Volvo XC90D5 Inscription BSIV,2017,"1,15,000kms",Diesel,Automatic,₹38 Lakh,bangalore
Kia,Kia SonetGTX Plus Diesel BSVI,2022,"58,173kms",Diesel,Manual,₹12.95 Lakh,bangalore
Kia,Kia SonetGTX Plus Diesel BSVI,2023,"30,000kms",Diesel,Manual,₹14.75 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2021,"60,273kms",Diesel,Manual,₹13.75 Lakh,bangalore
Skoda,Skoda Kushaq1.5 TSI Style DSG,2021,"40,827kms",Petrol,Automatic,₹14.89 Lakh,bangalore
Kia,Kia SeltosHTE Diesel,2021,"72,000kms",Diesel,Manual,₹10.85 Lakh,bangalore
Kia,Kia SeltosHTK Plus D,2019,"94,000kms",Diesel,Manual,₹10.50 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2021,"45,000kms",Petrol,Automatic,₹12.45 Lakh,bangalore
BMW,BMW X1sDrive20d xLine,2020,"27,557kms",Diesel,Automatic,₹28.75 Lakh,bangalore
Skoda,Skoda Slavia1.0 TSI Ambition BSVI,2022,"42,677kms",Petrol,Manual,₹10.70 Lakh,bangalore
Kia,Kia SeltosGTX Plus,2021,"28,010kms",Petrol,Manual,₹14.50 Lakh,bangalore
Kia,Kia SonetHTX Diesel BSVI,2021,"65,000kms",Diesel,Manual,₹10.50 Lakh,bangalore
Mahindra,Mahindra XUV700AX7 Diesel BSVI,2022,"18,000kms",Diesel,Manual,₹20.50 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 TSI Topline AT BSVI,2021,"71,000kms",Petrol,Automatic,₹10.50 Lakh,bangalore
Hyundai,Hyundai Venue N LineN8 turbo DCT,2023,"31,000kms",Petrol,Automatic,₹12.85 Lakh,bangalore
MG,MG Hector PlusSharp DCT,2020,"33,000kms",Petrol,Automatic,₹13.49 Lakh,bangalore
Volvo,Volvo XC90D5 R-Design,2018,"1,47,139kms",Diesel,Automatic,₹43.50 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2021,"60,273kms",Diesel,Manual,₹13.75 Lakh,bangalore
Kia,Kia SeltosHTX IVT G,2019,"53,568kms",Petrol,Automatic,₹10.50 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 TSI Highline BSVI,2022,"40,000kms",Petrol,Manual,₹10.75 Lakh,bangalore
BMW,BMW X1sDrive20d xLine,2020,"27,557kms",Diesel,Automatic,₹28.75 Lakh,bangalore
Kia,Kia SeltosGTK,2020,"26,000kms",Petrol,Manual,₹11.75 Lakh,bangalore
Skoda,Skoda Slavia1.0 TSI Ambition BSVI,2023,"31,178kms",Petrol,Manual,₹11.10 Lakh,bangalore
Maruti,Maruti DzireZXI Plus,2017,"29,982kms",Petrol,Manual,₹5.88 Lakh,bangalore
Mahindra,Mahindra XUV700AX7 Diesel BSVI,2022,"18,000kms",Diesel,Manual,₹20.50 Lakh,bangalore
Volkswagen,Volkswagen VentoPetrol Comfortline,2013,"68,000kms",Petrol,Manual,₹3.45 Lakh,bangalore
Volkswagen,Volkswagen VentoPetrol Highline,2012,"99,000kms",Petrol,Manual,₹3.85 Lakh,bangalore
Honda,Honda BrioS MT,2012,"77,000kms",Petrol,Manual,₹3.45 Lakh,bangalore
Kia,Kia SonetHTX Turbo iMT BSVI,2023,"40,000kms",Petrol,Manual,₹10.20 Lakh,bangalore
Honda,Honda BrioS MT,2016,"42,000kms",Petrol,Manual,₹4.65 Lakh,bangalore
Nissan,Nissan MicraXE,2015,"65,000kms",Petrol,Manual,₹3.05 Lakh,bangalore
Hyundai,Hyundai Grand i10CRDi Sportz,2013,"78,000kms",Diesel,Manual,₹4.10 Lakh,bangalore
Hyundai,Hyundai TucsonSignature Diesel AT,2025,"6,400kms",Diesel,Automatic,₹33.90 Lakh,bangalore
Maruti,Maruti Swift DzireZXI,2017,"56,558kms",Petrol,Manual,₹5.75 Lakh,bangalore
Hyundai,Hyundai i20Petrol Magna,2018,"71,915kms",Petrol,Manual,₹5.25 Lakh,bangalore
Maruti,Maruti Baleno1.2 Sigma,2017,"60,000kms",Petrol,Manual,₹5.50 Lakh,bangalore
Jeep,Jeep Compass2.0 Model S Opt 4x4 AT,2021,"59,000kms",Diesel,Automatic,₹21.75 Lakh,bangalore
Honda,Honda City1.5 V MT,2011,"91,000kms",Petrol,Manual,₹3.65 Lakh,bangalore
Honda,Honda BrioS MT,2014,"74,938kms",Petrol,Manual,₹3.75 Lakh,bangalore
Maruti,Maruti RitzZXi,2012,"68,675kms",Petrol,Manual,₹3.79 Lakh,bangalore
Skoda,Skoda Kodiaq2.0 TDI Style,2018,"23,000kms",Diesel,Automatic,₹24.75 Lakh,bangalore
Hyundai,Hyundai Grand i10Asta Option AT,2016,"81,040kms",Petrol,Automatic,₹5.75 Lakh,bangalore
Maruti,Maruti CiazZDi,2015,"89,000kms",Diesel,Manual,₹5.75 Lakh,bangalore
Honda,Honda BrioS MT,2012,"1,66,000kms",Petrol,Manual,₹3.75 Lakh,bangalore
Mahindra,Mahindra XUV 3XOAX7 L Turbo AT,2024,"4,000kms",Petrol,Automatic,₹16.21 Lakh,bangalore
Honda,Honda BrioS MT,2014,"72,350kms",Petrol,Manual,₹3.65 Lakh,bangalore
Honda,Honda City1.5 E MT,2009,"1,11,175kms",Petrol,Manual,₹3.20 Lakh,bangalore
Nissan,Nissan Micra ActiveXV,2014,"75,205kms",Petrol,Manual,₹3.40 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 220d BSVI,2022,"78,000kms",Diesel,Automatic,₹42.50 Lakh,bangalore
Ford,Ford Aspire1.2 Ti-VCT Trend,2016,"87,000kms",Petrol,Manual,₹3.95 Lakh,bangalore
Ford,Ford Figo1.2P Ambiente MT,2016,"86,000kms",Petrol,Manual,₹3.10 Lakh,bangalore
Maruti,Maruti CiazZDi Plus,2015,"1,22,000kms",Diesel,Manual,₹5.70 Lakh,bangalore
Kia,Kia SonetHTX Diesel AT BSVI,2022,"40,600kms",Diesel,Automatic,₹11.95 Lakh,bangalore
Honda,Honda BrioS MT,2013,"26,251kms",Petrol,Manual,₹3.50 Lakh,bangalore
Volkswagen,Volkswagen Tiguan R Line2.0L TSI,2025,"1,900kms",Petrol,Automatic,₹45 Lakh,bangalore
Hyundai,Hyundai TucsonSignature Diesel AT,2025,"6,400kms",Diesel,Automatic,₹33.90 Lakh,bangalore
Skoda,Skoda Kodiaq2.0 TDI Style,2018,"23,000kms",Diesel,Automatic,₹24.75 Lakh,bangalore
Mini Cooper,Mini Cooper CountrymanCooper S JCW Inspired,2019,"33,000kms",Petrol,Automatic,₹32.75 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLE43 AMG Coupe,2017,"60,128kms",Petrol,Automatic,₹58.95 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLS400d 4MATIC BSVI,2020,"13,735kms",Diesel,Automatic,₹90 Lakh,bangalore
Mahindra,Mahindra XUV 3XOAX7 L Turbo AT,2024,"4,000kms",Petrol,Automatic,₹16.21 Lakh,bangalore
Toyota,Toyota VellfireExecutive Lounge BSVI,2022,"37,000kms",Petrol,Automatic,₹1.02 Crore,bangalore
Mercedes-Benz,Mercedes-Benz V-ClassExclusive,2019,"92,000kms",Diesel,Automatic,₹47 Lakh,bangalore
Jeep,Jeep Grand CherokeeLimited 4X4,2017,"97,500kms",Diesel,Automatic,₹34.75 Lakh,bangalore
Toyota,Toyota Innova Crysta2.4 VX 7 STR,2020,"1,28,000kms",Diesel,Manual,₹21 Lakh,bangalore
Hyundai,Hyundai TucsonSignature Diesel AT,2025,"6,400kms",Diesel,Automatic,₹33.90 Lakh,bangalore
Volkswagen,Volkswagen Tiguan R Line2.0L TSI,2025,"1,900kms",Petrol,Automatic,₹45 Lakh,bangalore
Mini Cooper,2019Mini Cooper Countryman  -2021Cooper S,2018,"33,318kms",Petrol,Automatic,₹32.75 Lakh,bangalore
Lexus,Lexus NX300h,2019,"82,500kms",Petrol,Automatic,₹37.50 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLS400d 4MATIC BSVI,2021,"40,000kms",Diesel,Automatic,₹94.95 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLA220d 4MATIC AMG Line,2024,"9,000kms",Diesel,Automatic,₹52.50 Lakh,bangalore
Jeep,Jeep Compass1.4 Model S Opt AT,2022,"36,000kms",Petrol,Automatic,₹22 Lakh,bangalore
Hyundai,Hyundai TucsonGLS AT,2021,"27,000kms",Petrol,Automatic,₹21.43 Lakh,bangalore
Skoda,Skoda Kodiaq2.0 TDI Style,2018,"53,000kms",Diesel,Automatic,₹24.50 Lakh,bangalore
Volkswagen,Volkswagen Tiguan2.0 TSI Elegance BSVI,2023,"16,279kms",Petrol,Automatic,₹34.75 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Blue Efficiency,2014,"1,49,010kms",Diesel,Automatic,₹21.50 Lakh,bangalore
Kia,Kia SeltosHTX IVT,2023,"10,000kms",Petrol,Automatic,₹13.50 Lakh,bangalore
MG,MG HectorSharp Diesel Dualtone,2022,"20,324kms",Diesel,Manual,₹16.42 Lakh,bangalore
MG,MG Hector PlusSharp CVT,2022,"25,275kms",Petrol,Automatic,₹17.06 Lakh,bangalore
Kia,Kia SeltosGTX Plus Diesel AT,2022,"41,508kms",Diesel,Automatic,₹15.97 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2020,"71,510kms",Diesel,Manual,₹13.49 Lakh,bangalore
MG,MG Hector2.0 Sharp Pro Diesel BSVI,2023,"37,669kms",Diesel,Manual,₹16.82 Lakh,bangalore
MG,MG HectorSharp Pro Diesel  -2025,2023,"34,990kms",Diesel,Manual,₹17.59 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz E-ClassE250 CDI Avantgrade,2014,"95,000kms",Diesel,Automatic,₹15.90 Lakh,bangalore
Kia,Kia SeltosGTX Plus Diesel AT,2023,"17,445kms",Diesel,Automatic,₹19.49 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2020,"42,196kms",Diesel,Manual,₹16.75 Lakh,bangalore
MG,MG Hector PlusSharp Pro Diesel,2023,"68,000kms",Diesel,Manual,₹15.48 Lakh,bangalore
Kia,Kia SeltosGTX Plus Diesel AT,2023,"13,550kms",Diesel,Automatic,₹18.50 Lakh,bangalore
Mahindra,Mahindra TharLX 4WD Hard Top Diesel BSVI,2023,"34,000kms",Diesel,Manual,₹15.15 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum AT,2022,"36,000kms",Petrol,Automatic,₹15.75 Lakh,bangalore
Maruti,Maruti Grand VitaraAlpha Plus Hybrid CVT BSVI,2023,"64,000kms",Petrol,Automatic,₹17.95 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz E-ClassE250 CDI,2014,"99,000kms",Diesel,Automatic,₹15.50 Lakh,bangalore
Porsche,Porsche PanameraDiesel,2015,"51,000kms",Diesel,Automatic,₹38.25 Lakh,bangalore
Hyundai,Hyundai Creta N LineN8 Dual Tone,2024,"13,000kms",Petrol,Manual,₹17.75 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz CLA200 CDI Sport,2016,"34,263kms",Diesel,Automatic,₹19.75 Lakh,bangalore
Audi,Audi Q335 TDI Quattro Premium,2015,"78,000kms",Diesel,Automatic,₹18.75 Lakh,bangalore
Mahindra,Mahindra XUV 3XOMX3 AT,2024,"20,000kms",Petrol,Automatic,₹10.60 Lakh,bangalore
Volkswagen,Volkswagen Vento1.5 TDI Highline,2016,"1,19,043kms",Diesel,Manual,₹5.27 Lakh,bangalore
Honda,Honda BrioS MT,2013,"62,317kms",Petrol,Manual,₹3.20 Lakh,bangalore
Maruti,Maruti CelerioZXI,2017,"74,807kms",Petrol,Manual,₹3.65 Lakh,bangalore
MG,MG Hector PlusSharp Diesel MT,2022,"42,500kms",Diesel,Manual,₹16.60 Lakh,bangalore
Hyundai,Hyundai i20Sportz 1.2,2018,"39,787kms",Petrol,Manual,₹5.54 Lakh,bangalore
Audi,Audi Q530 TDI quattro Premium Plus,2015,"1,39,000kms",Diesel,Automatic,₹22.50 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Blue Efficiency,2014,"66,000kms",Diesel,Automatic,₹25.50 Lakh,bangalore
Mahindra,Mahindra TharLX 4WD Hard Top Diesel BSVI,2023,"22,000kms",Diesel,Manual,₹15.15 Lakh,bangalore
Ford,Ford Endeavour3.2 Titanium AT 4X4,2017,"97,000kms",Diesel,Automatic,₹26 Lakh,bangalore
Kia,Kia SeltosGTX Plus Turbo DCT,2024,"8,000kms",Petrol,Automatic,₹20.50 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz C-ClassC 220d Avantgarde Edition C,2017,"61,000kms",Diesel,Automatic,₹22 Lakh,bangalore
MG,MG AstorSavvy CVT Red BSVI,2022,"36,000kms",Petrol,Automatic,₹15 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz C-ClassC 220 CDI Style,2017,"63,000kms",Diesel,Automatic,₹26 Lakh,bangalore
Kia,Kia CarnivalLimousine,2020,"82,000kms",Diesel,Automatic,₹26.50 Lakh,bangalore
MG,MG AstorSharp CVT BSVI,2022,"36,717kms",Petrol,Automatic,₹11.99 Lakh,bangalore
BMW,BMW X1sDrive20d,2014,"1,20,000kms",Diesel,Automatic,₹11 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLC220d 4MATIC,2022,"45,193kms",Diesel,Automatic,₹49.75 Lakh,bangalore
Maruti,Maruti Baleno1.2 CVT Alpha,2018,"47,135kms",Petrol,Automatic,₹6.46 Lakh,bangalore
Hyundai,Hyundai i20Sportz Turbo iMT,2021,"84,622kms",Petrol,Manual,₹6.38 Lakh,bangalore
MG,MG AstorSavvy CVT Red BSVI,2022,"36,000kms",Petrol,Automatic,₹15 Lakh,bangalore
Hyundai,Hyundai TucsonSignature Diesel AT,2023,"9,324kms",Diesel,Automatic,₹28.45 Lakh,bangalore
MG,MG GlosterSavvy 4x4 6Str,2023,"41,275kms",Diesel,Automatic,₹31.95 Lakh,bangalore
Kia,Kia SeltosHTX G,2022,"26,183kms",Petrol,Manual,₹11.99 Lakh,bangalore
Jaguar,Jaguar XF3.0 Litre S Premium Luxury,2013,"53,000kms",Diesel,Automatic,₹16.75 Lakh,bangalore
Skoda,Skoda OctaviaLaurin and Klement,2021,"27,879kms",Petrol,Automatic,₹25.95 Lakh,bangalore
Volvo,Volvo XC40D4 R-Design,2018,"41,000kms",Diesel,Automatic,₹34 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2016,"81,000kms",Diesel,Automatic,₹41.90 Lakh,bangalore
Skoda,Skoda OctaviaAmbition Plus 1.8 TSI AT,2016,"42,000kms",Petrol,Automatic,₹11.75 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLE43 AMG Coupe,2020,"12,000kms",Petrol,Automatic,₹95 Lakh,bangalore
Porsche,Porsche CayenneS Diesel,2016,"65,000kms",Diesel,Automatic,₹59.75 Lakh,bangalore
Land Rover,Land Rover Range Rover3.0 HSE,2014,"1,02,000kms",Diesel,Automatic,₹60 Lakh,bangalore
MG,MG HectorHybrid Sharp MT,2021,"62,000kms",Petrol,Manual,₹13.41 Lakh,bangalore
Hyundai,Hyundai TucsonSignature Diesel AT,2025,"6,400kms",Diesel,Automatic,₹33.90 Lakh,bangalore
Hyundai,Hyundai TucsonSignature Diesel AT,2025,"6,400kms",Diesel,Automatic,₹33.90 Lakh,bangalore
Volvo,Volvo S60T4 Inscription,2021,"70,500kms",Petrol,Automatic,₹34.75 Lakh,bangalore
Toyota,Toyota Innova Crysta2.4 GX 7 STR AT,2020,"1,00,000kms",Diesel,Automatic,₹20 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLC220d 4MATIC,2022,"54,000kms",Diesel,Automatic,₹47.50 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2018,"68,611kms",Diesel,Automatic,₹61.75 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 220d BSVI,2021,"50,079kms",Diesel,Automatic,₹52.75 Lakh,bangalore
MG,MG HectorSharp DCT,2019,"90,000kms",Petrol,Automatic,₹10 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 220d BSVI,2021,"50,079kms",Diesel,Automatic,₹52.75 Lakh,bangalore
Volvo,Volvo S90D4 Inscription BSIV,2019,"25,380kms",Diesel,Automatic,₹40.50 Lakh,bangalore
Volvo,Volvo XC40D4 R-Design,2018,"41,000kms",Diesel,Automatic,₹34 Lakh,bangalore
Skoda,Skoda Slavia1.5 TSI Style AT BSVI,2022,"30,000kms",Petrol,Automatic,₹14.75 Lakh,bangalore
Kia,Kia CarnivalLimousine,2020,"45,898kms",Diesel,Automatic,₹32.45 Lakh,bangalore
Land Rover,Land Rover Discovery SportTD4 HSE 7S,2016,"63,000kms",Diesel,Automatic,₹31 Lakh,bangalore
Jeep,Jeep Compass2.0 Sport Plus BSIV,2019,"29,000kms",Diesel,Manual,₹11.95 Lakh,bangalore
Toyota,Toyota Innova Crysta2.8 GX AT BSIV,2019,"1,82,600kms",Diesel,Automatic,₹18 Lakh,bangalore
Kia,Kia SeltosGTX Plus Turbo DCT,2024,"17,133kms",Petrol,Automatic,₹19.45 Lakh,bangalore
Hyundai,Hyundai Grand i10AT Asta,2015,"67,000kms",Petrol,Automatic,₹5.10 Lakh,bangalore
Toyota,Toyota Innova HycrossZX Hybrid,2023,"36,923kms",Petrol,Automatic,₹31 Lakh,bangalore
Maruti,Maruti Ciaz1.4 AT Alpha,2018,"62,000kms",Petrol,Automatic,₹6.90 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz E-ClassE240 V6 MT,2017,"44,996kms",Petrol,Manual,₹30.80 Lakh,bangalore
Mercedes-Benz,Mercedes-Benz GLC220d 4MATIC Sport,2018,"14,000kms",Diesel,Automatic,₹32 Lakh,bangalore
Volkswagen,Volkswagen Taigun1.0 Topline,2023,200kms,Petrol,Manual,₹17.50 Lakh,bangalore
Skoda,Skoda Rapid1.5 TDI AT Style BSIV,2017,"1,40,000kms",Diesel,Automatic,₹7 Lakh,bangalore
Honda,Honda Cityi VTEC V,2015,"51,571kms",Petrol,Manual,₹4.85 Lakh,bangalore
Maruti,Maruti Swift DzireZXI Plus,2018,"71,880kms",Petrol,Manual,₹5.57 Lakh,bangalore
Maruti,Maruti Wagon RVXI 1.2,2016,"37,436kms",Petrol,Manual,₹3.92 Lakh,bangalore
Renault,Renault KigerRXZ,2022,"69,000kms",Petrol,Manual,₹6.50 Lakh,bangalore
Honda,Honda WR-Vi-DTEC VX,2017,"58,000kms",Diesel,Manual,₹6.95 Lakh,bangalore
Hyundai,Hyundai i20Magna Plus BSIV,2019,"34,700kms",Petrol,Manual,₹6.20 Lakh,bangalore
Volkswagen,Volkswagen AmeoGT 1.5 TDI,2017,"48,000kms",Diesel,Manual,₹7.25 Lakh,bangalore
Maruti,Maruti CiazAlpha Diesel,2017,"40,000kms",Diesel,Manual,₹7.50 Lakh,bangalore
Maruti,Maruti Baleno1.2 Zeta,2016,"36,000kms",Petrol,Manual,₹6.75 Lakh,bangalore
Volkswagen,Volkswagen Vento1.6 Highline,2018,"73,901kms",Petrol,Manual,₹6.75 Lakh,bangalore
Maruti,Maruti Baleno1.2 CVT Delta,2018,"80,000kms",Petrol,Automatic,₹6.35 Lakh,bangalore
Hyundai,Hyundai VernaSX,2020,"80,000kms",Petrol,Manual,₹8 Lakh,bangalore
Honda,Honda Cityi VTEC VX,2016,"96,785kms",Petrol,Manual,₹6.95 Lakh,bangalore
Maruti,Maruti BalenoAlpha BSVI,2022,"27,415kms",Petrol,Manual,₹7.85 Lakh,bangalore
Honda,Honda Cityi-VTEC S,2018,"51,000kms",Petrol,Manual,₹7.95 Lakh,bangalore
Maruti,Maruti BalenoAlpha AMT BSVI,2023,"10,000kms",Petrol,Automatic,₹8.50 Lakh,bangalore
Skoda,Skoda Rapid1.6 MPI Ambition,2016,"54,000kms",Petrol,Manual,₹6.80 Lakh,bangalore
